""	"AQ422"	"AQ395"	"AQ60"	"AQ631"
"351979"	2	6	1	57
"351976"	0	10	90	0
"540269"	0	0	0	1
"403068"	0	0	0	1
"941487"	0	0	0	7
"688714"	0	0	0	2
"721526"	0	0	0	5
"839235"	0	0	1	3
"580411"	3	0	0	0
"9510"	0	644	14	95
"156357"	0	0	4	0
"768553"	2	21	61	15
"814277"	1	0	0	3
"529652"	0	0	1	5
"992510"	5	2	0	2
"128390"	0	0	0	2
"933546"	0	0	0	5
"1020605"	1	0	0	0
"176420"	2	0	0	0
"377613"	0	0	0	1
"822419"	0	0	0	2
"1075821"	0	0	0	1
"889025"	0	0	0	3
"703741"	10	63	0	6
"582379"	0	0	0	20
"543151"	0	0	0	3
"1108275"	1	0	1	2
"1834768"	0	0	0	1
"160015"	0	18	1	1
"291844"	10	0	0	0
"538237"	1	0	0	0
"1105574"	0	0	0	1
"573035"	76	54	16	0
"349901"	0	0	0	7
"656307"	1	0	0	0
"996116"	0	0	0	1
"548576"	3	2	0	1
"1106324"	0	0	1	0
"288029"	1	0	0	0
"239345"	0	2	0	0
"553623"	0	0	0	1
"591748"	0	0	0	1
"712677"	77	0	59	2
"828483"	269	21	77	51
"539735"	0	1	0	0
"535375"	0	0	1	0
"667570"	0	0	2	6
"571320"	0	0	0	10
"1016923"	0	0	0	2
"996487"	0	0	0	2
"1084952"	0	0	0	6
"4422519"	0	0	0	3
"1074625"	0	0	0	1
"544680"	116	176	0	2
"925494"	0	0	0	1
"1111582"	3	1	1	8
"572889"	223	82	22	218
"446403"	0	0	0	3
"34791"	0	0	2	1
"589376"	0	0	0	2
"1108726"	0	2	1	1
"990864"	2	3	1	4
"359750"	5	1	6	1
"538602"	0	2	0	0
"530833"	0	0	0	1
"1047041"	0	1	0	5
"570385"	0	0	0	1
"1078207"	0	0	0	2
"1033018"	0	0	0	1
"835594"	0	0	0	1
"578837"	1	0	1	0
"922761"	0	0	1	18
"4028105"	0	0	0	2
"777466"	0	0	0	1
"1099914"	0	0	0	1
"1048194"	0	0	0	1
"534507"	0	0	0	1
"233981"	4	23	310	5
"998905"	0	0	0	1
"563572"	0	0	7	2
"581231"	0	0	1	0
"1074210"	0	1	0	7
"519864"	0	0	0	8
"589040"	1	0	0	0
"589597"	0	0	0	4
"883748"	0	0	0	1
"739614"	0	4	6	0
"1068572"	0	0	0	1
"350697"	1	0	0	0
"1003206"	0	1	0	6
"4360168"	2	2	2	0
"1101488"	0	4	1	0
"1083194"	0	0	0	36
"199416"	1	0	0	0
"255161"	0	0	0	3
"917156"	0	0	0	1
"533373"	0	0	0	1
"889661"	0	0	0	1
"938948"	0	0	0	4
"879040"	0	0	0	5
"1051517"	7	3	0	0
"1083508"	0	0	3	11
"1059729"	0	0	0	2
"1104529"	8	2	0	6
"536986"	0	0	0	39
"792393"	0	0	0	11
"509913"	0	7	1	1
"1096738"	0	0	0	1
"1002005"	16	3	2	15
"578911"	0	0	0	2
"706432"	0	0	0	4
"966091"	0	0	0	2
"969805"	0	0	0	3
"516611"	0	0	0	2
"441265"	0	0	2	4
"New.0.ReferenceOTU246"	0	1	1	0
"New.0.ReferenceOTU587"	0	0	0	2
"New.0.ReferenceOTU584"	0	1	7	0
"New.0.ReferenceOTU23"	3	0	0	0
"New.0.ReferenceOTU827"	0	0	4	0
"New.0.ReferenceOTU176"	1	0	0	0
"New.0.ReferenceOTU174"	16	4	0	0
"New.0.ReferenceOTU570"	0	0	1	0
"New.0.ReferenceOTU782"	2	0	0	0
"New.0.ReferenceOTU392"	17	18	1	1
"New.0.ReferenceOTU347"	0	0	0	4
"New.0.ReferenceOTU138"	3	785	1	0
"New.0.ReferenceOTU346"	1	0	0	0
"New.0.ReferenceOTU311"	1	0	0	0
"New.0.ReferenceOTU727"	19	32	0	3
"New.0.ReferenceOTU791"	509	1569	0	40
"New.0.ReferenceOTU445"	1	1	1	0
"New.0.ReferenceOTU453"	7	13	50	0
"New.0.ReferenceOTU428"	0	5	0	0
"New.0.ReferenceOTU216"	0	0	0	3
"New.0.ReferenceOTU359"	1	0	57	8
"New.0.ReferenceOTU806"	0	1	0	0
"New.0.ReferenceOTU678"	16	7	0	0
"New.0.ReferenceOTU41"	8	36	0	2
"New.0.ReferenceOTU43"	319	357	967	16
"New.0.ReferenceOTU323"	0	1	0	0
"New.0.ReferenceOTU325"	1	6	3	0
"New.0.ReferenceOTU739"	0	1	16	0
"New.0.ReferenceOTU103"	5	14	0	0
"New.0.ReferenceOTU745"	3	0	0	6
"New.0.ReferenceOTU111"	4	0	0	0
"New.0.ReferenceOTU161"	2	0	2	2
"New.0.ReferenceOTU564"	0	0	1	0
"New.0.ReferenceOTU680"	0	0	0	2
"New.0.ReferenceOTU357"	77	7	12	0
"New.0.CleanUp.ReferenceOTU1621"	0	0	0	12
"New.0.CleanUp.ReferenceOTU9034"	0	4	0	0
"New.0.CleanUp.ReferenceOTU10145"	0	1	0	0
"New.0.CleanUp.ReferenceOTU14180"	0	0	0	1
"New.0.CleanUp.ReferenceOTU15172"	0	0	0	1
"New.0.CleanUp.ReferenceOTU15269"	0	1	0	1
"New.0.CleanUp.ReferenceOTU16366"	0	7	11	1
"New.0.CleanUp.ReferenceOTU17616"	0	0	1	0
"New.0.CleanUp.ReferenceOTU19193"	0	14	10	1071
"New.0.CleanUp.ReferenceOTU20164"	0	1	0	0
"New.0.CleanUp.ReferenceOTU22635"	0	0	0	9
"New.0.CleanUp.ReferenceOTU24853"	0	0	0	1
"New.0.CleanUp.ReferenceOTU32288"	0	0	3	3
"New.0.CleanUp.ReferenceOTU34183"	0	1	0	0
"New.0.CleanUp.ReferenceOTU43340"	0	2	0	6
"New.0.CleanUp.ReferenceOTU50341"	0	0	0	11
"New.0.CleanUp.ReferenceOTU104032"	0	1	0	0
"New.0.CleanUp.ReferenceOTU104626"	0	1	0	24
"New.0.CleanUp.ReferenceOTU107099"	0	1	0	0
"New.0.CleanUp.ReferenceOTU108577"	0	0	0	1
"New.0.CleanUp.ReferenceOTU111110"	0	41	1	0
"New.0.CleanUp.ReferenceOTU111477"	0	2	0	16
"New.0.CleanUp.ReferenceOTU116380"	0	0	1	1
"New.0.CleanUp.ReferenceOTU121922"	0	0	0	1
"New.0.CleanUp.ReferenceOTU125389"	0	1	0	9
"New.0.CleanUp.ReferenceOTU132519"	0	1	0	0
"New.0.CleanUp.ReferenceOTU138349"	0	0	0	17
"New.0.CleanUp.ReferenceOTU139618"	0	2	6	0
"New.1.ReferenceOTU260"	0	0	26	0
"New.1.ReferenceOTU264"	0	12	21	0
"New.1.ReferenceOTU183"	0	4	4	0
"New.1.ReferenceOTU144"	0	1	0	0
"New.1.ReferenceOTU85"	0	1	0	0
"New.1.CleanUp.ReferenceOTU18348"	0	0	0	8
"New.3.ReferenceOTU478"	0	0	0	7
"New.3.ReferenceOTU105"	0	0	0	447
"New.3.ReferenceOTU255"	0	0	0	1
"1110317"	0	0	0	2
"586093"	2	1	0	0
"604966"	0	1	0	0
"949863"	0	1	0	0
"692154"	0	1	0	0
"997439"	1	0	0	0
"679245"	5	26	0	0
