""	"AQ1461"	"AQ1514"	"AQ1516"	"AQ1437"
"446403"	2	0	0	0
"34791"	2	1	2	0
"1108726"	311	145	150	4
"990864"	6	2	0	0
"359750"	0	4	3	29
"538602"	3	2	3	0
"544313"	0	1	0	0
"593997"	0	0	1	0
"1033018"	0	4	0	0
"922761"	5	0	1	0
"534507"	0	2	0	0
"233981"	287	0	2	0
"563572"	0	0	0	1
"893979"	0	1	0	0
"519864"	0	0	0	9
"27938"	0	2	0	0
"589597"	0	2	0	0
"739614"	3	0	5	0
"350697"	0	115	0	0
"1003206"	0	2	0	0
"4360168"	0	1	0	0
"1101488"	2	0	0	0
"1083194"	1	0	0	1
"533373"	7	0	0	4
"938948"	0	1	0	0
"1052264"	10	0	0	0
"1051517"	2	2	10	1
"1059729"	0	1	0	0
"1104529"	121	8	4	1
"41476"	0	0	2	0
"536986"	0	0	29	23
"792393"	0	0	1	40
"3393186"	0	0	1	0
"509913"	0	8	0	0
"1002005"	2	4	3	0
"269774"	2	0	0	0
"706432"	1	5	0	0
"814282"	136	64	34	2
"New.0.ReferenceOTU384"	0	2	0	0
"New.0.ReferenceOTU246"	1	0	2	0
"New.0.ReferenceOTU587"	2	0	0	0
"New.0.ReferenceOTU584"	5	2	0	0
"New.0.ReferenceOTU827"	0	1	0	0
"New.0.ReferenceOTU177"	1	1	0	0
"New.0.ReferenceOTU782"	1	0	0	0
"New.0.ReferenceOTU392"	0	1	4	0
"New.0.ReferenceOTU347"	1	0	0	1
"New.0.ReferenceOTU138"	10	61	0	1
"New.0.ReferenceOTU432"	0	1	0	0
"New.0.ReferenceOTU727"	0	10	0	0
"New.0.ReferenceOTU791"	43	398	1	0
"New.0.ReferenceOTU445"	11	4	12	1
"New.0.ReferenceOTU453"	2	14	24	0
"New.0.ReferenceOTU100"	4	0	0	0
"New.0.ReferenceOTU428"	2	0	0	0
"New.0.ReferenceOTU216"	9	1	0	0
"New.0.ReferenceOTU359"	0	2	0	0
"New.0.ReferenceOTU806"	2	0	0	0
"New.0.ReferenceOTU678"	0	1	0	0
"New.0.ReferenceOTU411"	0	1	1	0
"New.0.ReferenceOTU41"	13	6	0	0
"New.0.ReferenceOTU43"	14	35	966	0
"New.0.ReferenceOTU323"	3	0	0	0
"New.0.ReferenceOTU325"	0	0	9	0
"New.0.ReferenceOTU324"	0	0	1	0
"New.0.ReferenceOTU739"	0	0	21	1
"New.0.ReferenceOTU34"	0	0	1	0
"New.0.ReferenceOTU103"	4	2	0	0
"New.0.ReferenceOTU31"	5	3	2	0
"New.0.ReferenceOTU745"	1	0	1	4
"New.0.ReferenceOTU161"	2	1	0	0
"New.0.ReferenceOTU680"	0	0	0	1
"New.0.ReferenceOTU357"	1	2	18	0
"New.0.CleanUp.ReferenceOTU1621"	8	0	0	13
"New.0.CleanUp.ReferenceOTU14180"	1	0	0	0
"New.0.CleanUp.ReferenceOTU15269"	2	0	1	4
"New.0.CleanUp.ReferenceOTU16366"	0	56	1	0
"New.0.CleanUp.ReferenceOTU19193"	0	0	587	430
"New.0.CleanUp.ReferenceOTU20164"	0	0	2	0
"New.0.CleanUp.ReferenceOTU22635"	2	0	0	9
"New.0.CleanUp.ReferenceOTU22853"	0	0	2	0
"New.0.CleanUp.ReferenceOTU26719"	6	2	9	1
"New.0.CleanUp.ReferenceOTU34183"	1	0	0	0
"New.0.CleanUp.ReferenceOTU42791"	0	1	0	0
"New.0.CleanUp.ReferenceOTU43340"	3	0	7	14
"New.0.CleanUp.ReferenceOTU50341"	3	1	0	17
"New.0.CleanUp.ReferenceOTU53881"	0	0	1	0
"New.0.CleanUp.ReferenceOTU74266"	1	0	0	0
"New.0.CleanUp.ReferenceOTU77786"	9	5	8	0
"New.0.CleanUp.ReferenceOTU96823"	2	0	0	0
"New.0.CleanUp.ReferenceOTU102343"	1	0	0	0
"New.0.CleanUp.ReferenceOTU104626"	3	0	6	18
"New.0.CleanUp.ReferenceOTU108577"	1	8	7	2
"New.0.CleanUp.ReferenceOTU111110"	1	5	0	0
"New.0.CleanUp.ReferenceOTU111477"	8	0	5	21
"New.0.CleanUp.ReferenceOTU116380"	1	5	5	5
"New.0.CleanUp.ReferenceOTU116408"	1	1	1	0
"New.0.CleanUp.ReferenceOTU120623"	0	1	0	1
"New.0.CleanUp.ReferenceOTU121273"	11	6	1	0
"New.0.CleanUp.ReferenceOTU122879"	2	0	0	0
"New.0.CleanUp.ReferenceOTU125389"	0	0	27	12
"New.0.CleanUp.ReferenceOTU126975"	2	0	0	0
"New.0.CleanUp.ReferenceOTU131470"	0	0	1	0
"New.0.CleanUp.ReferenceOTU138349"	11	0	0	17
"New.0.CleanUp.ReferenceOTU139618"	3	0	8	0
"New.0.CleanUp.ReferenceOTU142303"	1	0	0	0
"New.1.ReferenceOTU4"	23	16	6	1
"New.1.ReferenceOTU260"	1	10	9	31
"New.1.ReferenceOTU264"	1	1	6	0
"New.1.ReferenceOTU183"	0	0	221	165
"New.1.ReferenceOTU144"	1	0	0	0
"New.1.ReferenceOTU5"	26	8	16	0
"New.1.ReferenceOTU136"	2	0	0	0
"679245"	0	8	0	0
